tcp-traceroute from 23.81.71.154 to 95.216.247.80
11  104.120.79.103  194.946 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 104.28.21.89
 1  23.81.71.129  0.111 ms ICMP
 2  172.241.166.189  0.292 ms ICMP
 3  173.208.113.4  0.691 ms ICMP
 4  66.198.70.178  1.100 ms ICMP
 5  216.6.57.6  2.037 ms ICMP
 6  66.198.70.2  77.813 ms ICMP
 7  104.28.21.89  61.996 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 118.102.1.119
 1  *
 2  172.241.166.189  0.359 ms ICMP
 3  173.208.113.0  0.346 ms ICMP
 4  173.205.59.121  1.370 ms ICMP
 5  213.200.114.42  60.143 ms ICMP
 6  208.116.156.146  244.671 ms ICMP
 7  113.171.17.122  241.272 ms ICMP
 8  113.171.250.170  245.080 ms ICMP
 9  113.171.250.165  245.568 ms ICMP
10  118.102.0.208  266.051 ms ICMP
11  118.102.0.194  244.423 ms ICMP
12  118.102.1.119  263.102 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 104.27.128.96
 1  23.81.71.129  0.097 ms ICMP
 2  172.241.166.188  0.272 ms ICMP
 3  173.208.113.2  0.287 ms ICMP
 4  66.198.111.224  0.927 ms ICMP
 5  66.198.70.2  73.256 ms ICMP
 6  104.27.128.96  76.294 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 172.67.134.151
 1  *
 2  172.241.166.188  0.341 ms ICMP
 3  173.208.113.6  1.008 ms ICMP
 4  66.198.70.178  1.020 ms ICMP
 5  216.6.57.6  1.115 ms ICMP
 6  66.198.70.2  75.499 ms ICMP
 7  172.67.134.151  51.984 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 151.101.192.155
 1  *
 2  172.241.166.188  0.424 ms ICMP
 3  173.208.113.6  0.813 ms ICMP
 4  38.122.158.197  1.648 ms ICMP
 5  38.104.44.122  1.026 ms ICMP
 6  151.101.192.155  1.153 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 104.27.166.106
 1  *
 2  172.241.166.188  0.377 ms ICMP
 3  173.208.113.6  0.641 ms ICMP
 4  66.198.70.178  0.981 ms ICMP
 5  216.6.57.6  1.231 ms ICMP
 6  66.198.70.2  77.216 ms ICMP
 7  104.27.166.106  73.988 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 192.0.66.88
 1  *
 2  172.241.166.189  0.316 ms ICMP
 3  173.208.113.0  0.557 ms ICMP
 4  62.115.36.54  2.674 ms ICMP
 5  192.0.66.88  1.687 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 209.251.59.181
 1  *
 2  172.241.166.189  0.302 ms ICMP
 3  173.208.113.4  0.713 ms ICMP
 4  38.122.158.197  1.922 ms ICMP
 5  154.54.83.165  2.450 ms ICMP
 6  154.54.82.245  15.609 ms ICMP
 7  154.54.31.234  21.083 ms ICMP
 8  38.104.159.14  16.265 ms ICMP
 9  66.135.117.118  17.724 ms ICMP
10  66.135.117.217  17.270 ms ICMP
11  209.251.59.181  17.437 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 104.17.165.41
 1  *
 2  172.241.166.188  0.245 ms ICMP
 3  173.208.113.6  0.816 ms ICMP
 4  66.198.70.178  1.148 ms ICMP
 5  216.6.57.6  3.364 ms ICMP
 6  66.198.70.2  76.524 ms ICMP
 7  104.17.165.41  58.781 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 129.79.123.149
 1  *
 2  172.241.166.189  0.241 ms ICMP
 3  173.208.113.0  0.306 ms ICMP
 4  38.142.212.1  1.811 ms ICMP
 5  154.54.83.165  2.231 ms ICMP
 6  154.54.82.245  14.701 ms ICMP
 7  154.54.7.129  21.390 ms ICMP
 8  154.54.46.161  27.545 ms ICMP
 9  154.24.66.118  27.269 ms ICMP
10  38.104.214.6  24.823 ms ICMP
11  149.165.183.14  26.671 ms ICMP
12  134.68.3.129  26.885 ms ICMP
13  129.79.123.149  28.800 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 81.19.86.3
 1  23.81.71.129  0.345 ms ICMP
 2  172.241.166.189  0.394 ms ICMP
 3  173.208.113.4  0.701 ms ICMP
 4  62.115.36.64  2.633 ms ICMP
 5  62.115.116.233  152.418 ms ICMP
 6  213.248.89.10  113.523 ms ICMP
 7  81.19.64.83  110.867 ms ICMP
 8  *
 9  *
10  81.19.86.3  110.320 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 104.19.155.33
 1  *
 2  172.241.166.189  0.330 ms ICMP
 3  173.208.113.4  0.670 ms ICMP
 4  66.198.70.178  1.270 ms ICMP
 5  216.6.57.6  16.911 ms ICMP
 6  66.198.70.2  72.852 ms ICMP
 7  104.19.155.33  70.573 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 184.95.52.107
 1  *
 2  172.241.166.188  0.357 ms ICMP
 3  173.208.113.2  0.627 ms ICMP
 4  66.198.111.224  1.088 ms ICMP
 5  216.6.87.42  78.558 ms ICMP
 6  216.6.87.111  78.588 ms ICMP
 7  66.110.59.1  79.349 ms ICMP
 8  64.86.152.21  78.178 ms ICMP
 9  66.110.80.51  78.150 ms ICMP
10  108.170.0.9  78.816 ms ICMP
11  *
12  184.95.52.107  72.049 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 137.208.57.37
 1  *
 2  172.241.166.189  0.506 ms ICMP
 3  173.208.113.0  0.297 ms ICMP
 4  62.115.36.54  2.696 ms ICMP
 5  62.115.120.109  101.641 ms ICMP
 6  62.115.145.165  97.489 ms ICMP
 7  92.60.1.61  103.351 ms ICMP
 8  81.16.152.14  97.452 ms ICMP
 9  193.171.13.18  97.976 ms ICMP
10  137.208.9.41  97.711 ms ICMP
11  137.208.57.37  98.028 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 195.47.247.8
 1  *
 2  172.241.166.189  0.353 ms ICMP
 3  173.208.113.4  0.783 ms ICMP
 4  62.115.36.64  5.101 ms ICMP
 5  80.91.252.23  82.135 ms ICMP
 6  62.115.167.197  82.410 ms ICMP
 7  46.30.210.17  89.434 ms ICMP
 8  46.30.214.1  86.167 ms ICMP
 9  195.47.247.8  87.189 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 8.20.73.150
 1  *
 2  172.241.166.188  0.373 ms ICMP
 3  173.208.113.6  0.714 ms ICMP
 4  128.177.169.229  0.886 ms ICMP
 5  64.125.26.142  3.232 ms ICMP
 6  64.125.30.59  3.697 ms ICMP
 7  64.125.21.74  3.406 ms ICMP
 8  208.185.125.142  4.962 ms ICMP
 9  8.20.73.150  6.184 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 31.216.147.130
 1  *
 2  172.241.166.188  0.379 ms ICMP
 3  173.208.113.6  0.650 ms ICMP
 4  38.122.158.197  1.614 ms ICMP
 5  154.54.83.165  2.098 ms ICMP
 6  154.54.27.170  72.463 ms ICMP
 7  154.54.78.98  79.138 ms ICMP
 8  154.25.12.70  79.535 ms ICMP
 9  149.6.66.234  79.639 ms ICMP
10  31.216.147.130  79.757 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 198.8.89.138
 1  *
 2  172.241.166.188  0.389 ms ICMP
 3  173.208.113.2  0.673 ms ICMP
 4  38.142.212.1  1.773 ms ICMP
 5  154.54.83.165  2.399 ms ICMP
 6  154.54.40.110  7.975 ms ICMP
 7  154.54.24.222  18.686 ms ICMP
 8  154.54.28.130  32.868 ms ICMP
 9  154.54.30.162  48.798 ms ICMP
10  154.54.42.65  56.962 ms ICMP
11  154.54.44.86  68.608 ms ICMP
12  154.54.29.246  68.686 ms ICMP
13  154.24.26.2  69.578 ms ICMP
14  38.142.230.58  65.862 ms ICMP
15  172.83.43.51  65.869 ms ICMP
16  198.8.89.138  65.731 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 104.16.118.93
 1  23.81.71.129  0.109 ms ICMP
 2  172.241.166.189  0.346 ms ICMP
 3  173.208.113.0  0.259 ms ICMP
 4  66.198.111.224  0.988 ms ICMP
 5  66.198.70.2  73.612 ms ICMP
 6  104.16.118.93  73.095 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 104.22.76.166
 1  23.81.71.129  0.213 ms ICMP
 2  172.241.166.189  0.255 ms ICMP
 3  173.208.113.4  0.874 ms ICMP
 4  66.198.70.178  0.909 ms ICMP
 5  216.6.57.6  1.252 ms ICMP
 6  66.198.70.2  73.313 ms ICMP
 7  104.22.76.166  75.551 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 104.31.86.222
 1  23.81.71.129  0.123 ms ICMP
 2  172.241.166.189  0.289 ms ICMP
 3  173.208.113.4  0.726 ms ICMP
 4  66.198.70.178  1.189 ms ICMP
 5  216.6.57.6  1.224 ms ICMP
 6  66.198.70.2  74.753 ms ICMP
 7  104.31.86.222  76.107 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 76.76.21.21
 1  23.81.71.129  0.111 ms ICMP
 2  172.241.166.188  0.335 ms ICMP
 3  173.208.113.6  0.764 ms ICMP
 4  66.198.70.178  1.038 ms ICMP
 5  216.6.57.6  2.283 ms ICMP
 6  63.243.186.16  1.981 ms ICMP
 7  66.110.96.5  1.997 ms ICMP
 8  66.110.96.157  22.802 ms ICMP
 9  52.93.31.39  5.253 ms ICMP
10  76.76.21.21  1.794 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 139.45.195.41
 1  *
 2  172.241.166.188  0.353 ms ICMP
 3  173.208.113.6  0.741 ms ICMP
 4  66.198.70.178  0.983 ms ICMP
 5  80.231.130.25  83.843 ms ICMP
 6  80.231.131.1  83.451 ms ICMP
 7  80.231.131.161  84.013 ms ICMP
 8  *
 9  195.219.156.61  83.740 ms ICMP
10  5.23.30.17  83.428 ms ICMP
11  80.231.65.2  84.913 ms ICMP
12  87.245.234.113  98.049 ms ICMP
13  89.19.36.65  84.096 ms ICMP
14  139.45.195.41  83.509 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 85.17.165.40
 1  23.81.71.129  0.124 ms ICMP
 2  172.241.166.189  0.374 ms ICMP
 3  173.208.113.4  0.861 ms ICMP
 4  38.122.158.197  1.510 ms ICMP
 5  154.54.83.165  2.222 ms ICMP
 6  154.54.42.86  70.542 ms ICMP
 7  130.117.51.42  76.615 ms ICMP
 8  154.54.59.50  83.267 ms ICMP
 9  149.14.93.26  76.461 ms ICMP
10  81.17.33.109  74.833 ms ICMP
11  85.17.165.40  74.607 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 104.18.188.55
