tcp-traceroute from 77.243.183.221 to 95.216.247.80
 7  62.115.155.111  145.529 ms ICMP
 8  *
 9  *
10  52.93.135.177  162.695 ms ICMP
11  *
12  *
13  *
14  *
15  *
16  *
17  *
18  *
19  *
20  *
21  *
22  *
23  *
24  *
25  *
26  *
27  *
28  52.43.46.114  160.485 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 64.30.228.108
 1  77.243.183.129  0.319 ms ICMP
 2  89.44.212.111  14.148 ms ICMP
 3  77.243.185.212  16.757 ms ICMP
 4  195.66.244.29  16.951 ms ICMP
 5  195.2.27.165  18.853 ms ICMP
 6  195.2.24.129  20.436 ms ICMP
 7  195.2.31.14  18.692 ms ICMP
 8  195.89.106.206  19.496 ms ICMP
 9  23.57.99.243  18.787 ms ICMP
10  72.52.1.187  18.775 ms ICMP
11  23.57.99.249  19.196 ms ICMP
12  23.211.114.3  25.375 ms ICMP
13  93.191.173.69  102.337 ms ICMP
14  209.200.160.232  151.634 ms ICMP
15  216.239.126.221  151.437 ms ICMP
16  216.239.126.224  152.920 ms ICMP
17  64.30.228.108  150.920 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 3.122.88.25
 1  77.243.183.129  0.308 ms ICMP
 2  37.120.128.253  0.252 ms ICMP
 3  99.82.176.128  0.384 ms ICMP
 4  54.239.107.248  1.265 ms ICMP
 5  150.222.194.151  0.509 ms ICMP
 6  *
 7  *
 8  *
 9  *
10  *
11  *
12  *
13  *
14  *
15  *
16  3.122.88.25  1.119 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 104.26.10.152
 1  77.243.183.129  0.289 ms ICMP
 2  37.120.128.249  9.359 ms ICMP
 3  37.120.128.129  9.258 ms ICMP
 4  195.42.144.143  10.317 ms ICMP
 5  104.26.10.152  9.929 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 151.101.2.166
 1  77.243.183.129  0.308 ms ICMP
 2  37.120.128.253  0.359 ms ICMP
 3  80.81.195.54  0.584 ms ICMP
 4  151.101.2.166  0.387 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 104.26.1.57
 1  77.243.183.129  0.557 ms ICMP
 2  37.120.128.226  9.451 ms ICMP
 3  195.42.144.143  18.634 ms ICMP
 4  104.26.1.57  9.591 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 185.12.49.12
 1  77.243.183.129  1.208 ms ICMP
 2  37.120.128.253  0.424 ms ICMP
 3  185.206.226.57  0.637 ms ICMP
 4  *
 5  193.252.137.9  11.917 ms ICMP
 6  *
 7  *
 8  193.253.13.78  10.973 ms ICMP
 9  185.12.49.12  14.472 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 66.135.196.249
 1  77.243.183.129  0.308 ms ICMP
 2  37.120.128.253  0.283 ms ICMP
 3  80.81.194.73  0.677 ms ICMP
 4  216.113.190.77  147.608 ms ICMP
 5  8.42.127.72  151.507 ms ICMP
 6  *
 7  *
 8  *
 9  *
10  66.135.196.249  150.176 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 162.125.248.1
 1  77.243.183.129  11.760 ms ICMP
 2  37.120.128.253  0.326 ms ICMP
 3  80.81.194.138  0.771 ms ICMP
 4  185.45.10.167  1.015 ms ICMP
 5  162.125.248.1  0.716 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 172.64.166.23
 1  77.243.183.129  0.378 ms ICMP
 2  37.120.128.249  0.948 ms ICMP
 3  62.243.245.9  2.490 ms ICMP
 4  80.81.194.180  1.633 ms ICMP
 5  172.64.166.23  0.701 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 130.88.101.59
 1  77.243.183.129  0.329 ms ICMP
 2  213.248.84.210  0.366 ms ICMP
 3  62.115.142.46  16.567 ms ICMP
 4  62.115.123.13  16.895 ms ICMP
 5  62.115.134.93  16.278 ms ICMP
 6  62.115.122.189  16.750 ms ICMP
 7  62.115.175.131  16.706 ms ICMP
 8  146.97.35.197  16.714 ms ICMP
 9  146.97.33.2  16.332 ms ICMP
10  146.97.33.22  19.990 ms ICMP
11  146.97.33.42  22.927 ms ICMP
12  146.97.38.42  22.801 ms ICMP
13  *
14  130.88.249.194  22.338 ms ICMP
15  *
16  *
17  130.88.101.59  23.052 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 172.67.71.36
 1  77.243.183.129  0.500 ms ICMP
 2  37.120.128.226  9.559 ms ICMP
 3  195.42.144.143  26.325 ms ICMP
 4  172.67.71.36  10.247 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 151.101.2.114
 1  77.243.183.129  0.350 ms ICMP
 2  37.120.128.253  0.345 ms ICMP
 3  80.81.195.54  0.739 ms ICMP
 4  151.101.2.114  0.519 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 107.154.102.99
 1  77.243.183.129  0.281 ms ICMP
 2  *
 3  *
 4  4.14.98.218  86.266 ms ICMP
 5  107.154.102.99  86.303 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 205.206.163.40
 1  77.243.183.129  0.271 ms ICMP
 2  *
 3  *
 4  4.16.38.110  103.545 ms ICMP
 5  96.1.213.13  145.456 ms ICMP
 6  204.191.23.241  143.456 ms ICMP
 7  216.123.228.244  143.672 ms ICMP
 8  205.206.163.40  143.904 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 104.18.162.29
 1  77.243.183.129  0.257 ms ICMP
 2  37.120.128.249  9.418 ms ICMP
 3  37.120.128.129  9.297 ms ICMP
 4  195.42.144.143  10.306 ms ICMP
 5  104.18.162.29  10.668 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 192.243.59.12
 1  77.243.183.129  0.264 ms ICMP
 2  213.198.52.61  1.017 ms ICMP
 3  *
 4  129.250.4.96  92.321 ms ICMP
 5  129.250.2.121  86.048 ms ICMP
 6  168.143.228.17  86.716 ms ICMP
 7  *
 8  *
 9  192.243.59.12  85.554 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 123.57.253.206
 1  77.243.183.129  0.321 ms ICMP
 2  37.120.128.253  0.307 ms ICMP
 3  81.173.20.33  4.689 ms ICMP
 4  202.97.58.73  167.719 ms ICMP
 5  202.97.12.57  163.831 ms ICMP
 6  202.97.18.205  166.618 ms ICMP
 7  *
 8  106.38.196.210  174.349 ms ICMP
 9  123.56.34.14  184.785 ms ICMP
10  *
11  *
12  123.57.253.206  239.917 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 104.20.53.56
 1  77.243.183.129  0.281 ms ICMP
 2  37.120.128.249  9.245 ms ICMP
 3  37.120.128.129  9.291 ms ICMP
 4  195.42.144.143  11.285 ms ICMP
 5  104.20.53.56  9.240 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 188.166.223.195
 1  77.243.183.129  0.298 ms ICMP
 2  195.219.50.22  0.381 ms ICMP
 3  80.231.245.6  151.648 ms ICMP
 4  80.231.153.20  154.469 ms ICMP
 5  80.231.153.50  155.447 ms ICMP
 6  80.231.154.209  153.777 ms ICMP
 7  80.231.217.197  152.494 ms ICMP
 8  180.87.98.37  154.107 ms ICMP
 9  120.29.214.142  149.715 ms ICMP
10  *
11  *
12  188.166.223.195  152.046 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 13.35.183.27
 1  77.243.183.129  0.873 ms ICMP
 2  213.248.84.210  0.357 ms ICMP
 3  62.115.142.4  9.547 ms ICMP
 4  62.115.115.205  12.414 ms ICMP
 5  62.115.191.103  9.317 ms ICMP
 6  52.119.153.174  14.370 ms ICMP
 7  52.119.153.191  9.534 ms ICMP
 8  *
 9  150.222.243.46  123.180 ms ICMP
10  *
11  *
12  54.239.46.110  122.744 ms ICMP
13  52.93.69.110  123.471 ms ICMP
14  52.93.69.195  122.473 ms ICMP
15  *
16  *
17  *
18  *
19  *
20  13.35.183.27  122.727 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 141.211.243.251
 1  77.243.183.129  0.343 ms ICMP
 2  *
 3  4.69.219.14  103.830 ms ICMP
 4  4.68.37.86  102.515 ms ICMP
 5  12.122.132.198  117.101 ms ICMP
 6  12.122.2.113  109.225 ms ICMP
 7  12.123.150.37  108.692 ms ICMP
 8  12.127.248.18  112.227 ms ICMP
 9  198.108.23.56  113.921 ms ICMP
10  192.12.80.38  113.455 ms ICMP
11  192.12.80.23  114.801 ms ICMP
12  198.108.13.63  114.123 ms ICMP
13  141.211.243.251  114.129 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 172.67.20.219
 1  77.243.183.129  0.294 ms ICMP
 2  37.120.128.226  9.767 ms ICMP
 3  195.42.144.143  11.436 ms ICMP
 4  172.67.20.219  10.182 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 23.2.16.107
 1  77.243.183.129  0.267 ms ICMP
 2  213.198.52.61  0.892 ms ICMP
 3  129.250.4.80  7.362 ms ICMP
 4  129.250.7.8  150.080 ms ICMP
 5  129.250.7.67  192.506 ms ICMP
 6  129.250.6.98  195.201 ms ICMP
 7  203.131.241.254  203.169 ms ICMP
 8  23.2.16.107  193.234 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 13.91.95.74
 1  77.243.183.129  0.291 ms ICMP
 2  37.120.128.253  0.286 ms ICMP
 3  80.81.194.52  0.608 ms ICMP
 4  104.44.232.127  1.494 ms ICMP
 5  *
 6  104.44.19.234  152.117 ms ICMP
 7  104.44.16.148  152.857 ms ICMP
 8  104.44.18.144  152.873 ms ICMP
 9  104.44.16.55  153.099 ms ICMP
10  104.44.18.152  153.144 ms ICMP
11  104.44.7.103  152.785 ms ICMP
12  104.44.7.94  152.925 ms ICMP
13  104.44.7.112  152.008 ms ICMP
14  104.44.7.217  153.759 ms ICMP
15  104.44.19.251  153.102 ms ICMP
16  104.44.19.86  152.585 ms ICMP
17  104.44.16.160  152.940 ms ICMP
18  104.44.28.213  153.184 ms ICMP
19  104.44.22.174  152.588 ms ICMP
20  *
21  *
22  *
23  *
24  *
25  *
26  *
27  *
28  *
29  *
30  *
31  *
32  13.91.95.74  151.848 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 172.67.73.7
 1  77.243.183.129  0.337 ms ICMP
 2  37.120.128.226  9.513 ms ICMP
 3  195.42.144.143  10.455 ms ICMP
 4  172.67.73.7  9.794 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 54.225.175.129
 1  77.243.183.129  0.971 ms ICMP
 2  213.248.84.210  0.441 ms ICMP
 3  62.115.142.46  94.868 ms ICMP
 4  62.115.123.13  91.333 ms ICMP
 5  62.115.112.242  91.263 ms ICMP
 6  62.115.143.121  94.747 ms ICMP
 7  213.248.68.39  91.585 ms ICMP
 8  *
 9  *
10  *
11  *
12  *
13  *
14  *
15  *
16  54.225.175.129  96.758 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 18.136.214.23
 1  77.243.183.129  0.491 ms ICMP
 2  213.248.84.210  0.540 ms ICMP
 3  *
 4  62.115.114.89  29.680 ms ICMP
 5  130.117.14.197  0.925 ms ICMP
 6  130.117.0.1  1.365 ms ICMP
 7  154.54.58.234  10.473 ms ICMP
 8  130.117.49.154  21.214 ms ICMP
 9  154.54.2.110  156.295 ms ICMP
10  154.18.19.162  156.406 ms ICMP
11  150.222.3.47  152.722 ms ICMP
12  52.93.11.43  155.428 ms ICMP
13  52.93.11.34  153.481 ms ICMP
14  52.93.8.53  152.536 ms ICMP
15  52.93.10.81  152.679 ms ICMP
16  *
17  *
18  *
19  *
20  *
21  *
22  18.136.214.23  152.573 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 172.217.19.14
 1  77.243.183.129  0.262 ms ICMP
 2  37.120.128.253  0.261 ms ICMP
 3  185.206.226.71  3.771 ms ICMP
 4  108.170.252.19  1.415 ms ICMP
 5  209.85.252.29  1.471 ms ICMP
 6  72.14.233.133  10.165 ms ICMP
 7  172.253.71.229  17.135 ms ICMP
 8  172.253.51.216  112.737 ms ICMP
 9  108.170.247.1  109.732 ms ICMP
10  209.85.249.153  112.557 ms ICMP
11  172.217.19.14  113.082 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 140.205.130.99
 1  77.243.183.129  0.385 ms ICMP
 2  37.120.128.253  0.330 ms ICMP
 3  81.173.20.33  5.056 ms ICMP
 4  202.97.95.205  219.140 ms ICMP
 5  *
 6  202.97.24.249  192.950 ms ICMP
 7  101.95.88.5  268.133 ms ICMP
 8  124.74.166.222  258.967 ms ICMP
 9  101.95.209.74  254.894 ms ICMP
10  180.163.38.90  254.132 ms ICMP
11  42.120.241.34  256.024 ms ICMP
12  116.251.106.70  253.816 ms ICMP
13  *
14  *
15  140.205.130.99  270.507 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 151.101.10.217
 1  77.243.183.129  0.284 ms ICMP
 2  213.248.84.210  0.340 ms ICMP
 3  62.115.142.46  166.379 ms ICMP
 4  62.115.114.199  15.836 ms ICMP
 5  62.115.118.229  178.672 ms ICMP
 6  62.115.35.149  172.004 ms ICMP
 7  151.101.10.217  164.195 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 136.179.236.70
 1  77.243.183.129  1.410 ms ICMP
 2  *
 3  4.69.148.125  144.367 ms ICMP
 4  4.71.178.202  144.914 ms ICMP
 5  136.179.237.135  144.742 ms ICMP
 6  136.179.237.169  144.828 ms ICMP
 7  136.179.237.149  145.256 ms ICMP
 8  136.179.236.39  144.919 ms ICMP
 9  *
10  136.179.236.70  144.332 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 35.227.216.47
 1  77.243.183.129  0.326 ms ICMP
 2  37.120.128.253  0.329 ms ICMP
 3  185.206.226.71  3.342 ms ICMP
 4  108.170.251.193  0.557 ms ICMP
 5  216.239.40.59  0.839 ms ICMP
 6  35.227.216.47  3.774 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 45.60.122.187
 1  77.243.183.129  0.421 ms ICMP
 2  *
 3  *
 4  4.14.98.218  86.167 ms ICMP
 5  45.60.122.187  86.316 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 172.67.16.48
 1  77.243.183.129  0.265 ms ICMP
 2  37.120.128.249  9.375 ms ICMP
 3  37.120.128.129  9.295 ms ICMP
 4  195.42.144.143  10.044 ms ICMP
 5  172.67.16.48  10.179 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 216.239.32.21
 1  77.243.183.129  0.330 ms ICMP
 2  37.120.128.253  0.267 ms ICMP
 3  185.206.226.71  3.810 ms ICMP
 4  108.170.252.1  2.509 ms ICMP
 5  142.250.46.251  1.494 ms ICMP
 6  216.239.32.21  0.994 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 209.58.185.195
 1  77.243.183.129  0.393 ms ICMP
 2  185.206.226.37  0.410 ms ICMP
 3  195.219.50.20  190.368 ms ICMP
 4  80.231.245.6  184.147 ms ICMP
 5  80.231.153.20  189.460 ms ICMP
 6  80.231.153.50  185.686 ms ICMP
 7  80.231.154.99  185.882 ms ICMP
 8  80.231.217.197  184.419 ms ICMP
 9  180.87.12.2  184.481 ms ICMP
10  180.87.15.81  187.204 ms ICMP
11  116.0.82.62  186.915 ms ICMP
12  116.0.82.13  190.533 ms ICMP
13  209.58.185.195  198.705 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 3.123.224.110
 1  77.243.183.129  0.351 ms ICMP
 2  37.120.128.253  0.342 ms ICMP
 3  99.82.176.128  0.942 ms ICMP
 4  54.239.107.236  1.644 ms ICMP
 5  150.222.194.183  0.495 ms ICMP
 6  *
 7  *
 8  *
 9  *
10  *
11  *
12  *
13  *
14  *
15  *
16  3.123.224.110  1.200 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 142.93.213.69
 1  77.243.183.129  0.861 ms ICMP
 2  195.219.50.22  0.357 ms ICMP
 3  80.231.245.6  13.959 ms ICMP
 4  80.231.153.20  13.679 ms ICMP
 5  80.231.153.50  13.745 ms ICMP
 6  80.231.154.143  13.921 ms ICMP
 7  80.231.131.1  14.833 ms ICMP
 8  80.231.131.82  130.885 ms ICMP
 9  172.31.232.33  150.559 ms ICMP
10  219.65.110.186  151.167 ms ICMP
11  *
12  *
13  142.93.213.69  151.328 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 5.196.55.229
 1  77.243.183.129  0.408 ms ICMP
 2  37.120.128.249  0.963 ms ICMP
 3  91.121.131.16  1.280 ms ICMP
 4  *
 5  *
 6  *
 7  178.33.100.158  11.892 ms ICMP
 8  *
 9  *
10  *
11  5.196.55.229  8.273 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 104.26.12.70
 1  77.243.183.129  0.330 ms ICMP
 2  37.120.128.249  9.422 ms ICMP
 3  37.120.128.129  9.252 ms ICMP
 4  195.42.144.143  10.245 ms ICMP
 5  104.26.12.70  9.925 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 172.67.19.54
 1  77.243.183.129  0.314 ms ICMP
 2  37.120.128.226  9.815 ms ICMP
 3  195.42.144.143  10.363 ms ICMP
 4  172.67.19.54  10.882 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 94.25.232.249
 1  77.243.183.129  0.278 ms ICMP
 2  37.120.128.253  0.257 ms ICMP
 3  80.81.192.236  1.976 ms ICMP
 4  83.169.204.105  31.092 ms ICMP
 5  83.169.204.77  32.593 ms ICMP
 6  10.222.78.98  31.496 ms ICMP
 7  *
 8  178.176.143.0  33.379 ms ICMP
 9  178.176.143.1  33.809 ms ICMP
10  *
11  *
12  94.25.232.249  33.293 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 44.226.137.1
 1  77.243.183.129  0.304 ms ICMP
 2  213.248.84.210  0.444 ms ICMP
 3  62.115.142.4  146.504 ms ICMP
 4  62.115.122.138  175.412 ms ICMP
 5  62.115.122.159  87.824 ms ICMP
 6  62.115.114.86  147.550 ms ICMP
 7  62.115.155.111  144.378 ms ICMP
 8  *
 9  *
10  *
11  *
12  150.222.242.177  165.839 ms ICMP
13  *
14  *
15  *
16  *
17  *
18  *
19  *
20  *
21  *
22  *
23  *
24  *
25  *
26  *
27  *
28  *
29  *
30  *
31  *
32  *
33  *
34  *
35  *
36  *
37  *
tcp-traceroute from 77.243.183.221 to 173.254.190.147
 1  77.243.183.129  0.363 ms ICMP
 2  213.198.52.61  0.257 ms ICMP
 3  129.250.2.24  1.149 ms ICMP
 4  129.250.4.96  86.043 ms ICMP
 5  129.250.5.182  86.102 ms ICMP
 6  129.250.205.46  85.627 ms ICMP
 7  *
 8  173.254.190.147  89.949 ms ICMP
tcp-traceroute from 77.243.183.221 to 216.58.208.233
 1  77.243.183.129  0.262 ms ICMP
 2  37.120.128.253  0.302 ms ICMP
 3  185.206.226.71  3.332 ms ICMP
 4  108.170.252.18  2.299 ms ICMP
 5  209.85.252.77  1.305 ms ICMP
 6  72.14.235.39  10.762 ms ICMP
 7  172.253.71.229  16.235 ms ICMP
 8  172.253.51.216  112.610 ms ICMP
 9  108.170.247.17  111.878 ms ICMP
10  74.125.253.227  112.828 ms ICMP
11  216.58.208.233  111.956 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 103.251.37.136
 1  77.243.183.129  1.182 ms ICMP
 2  *
 3  *
 4  63.218.233.37  1.053 ms ICMP
 5  63.218.230.206  1.101 ms ICMP
 6  63.218.231.78  312.872 ms ICMP
 7  *
 8  *
 9  103.251.37.136  330.749 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 23.21.228.154
 1  77.243.183.129  0.395 ms ICMP
 2  213.248.84.210  0.465 ms ICMP
 3  *
 4  62.115.123.13  91.653 ms ICMP
 5  62.115.112.242  94.847 ms ICMP
 6  62.115.143.121  94.503 ms ICMP
 7  62.115.11.249  91.737 ms ICMP
 8  *
 9  *
10  *
11  *
12  *
13  *
14  *
15  *
16  23.21.228.154  94.538 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 13.107.6.156
 1  77.243.183.129  0.272 ms ICMP
 2  37.120.128.253  0.297 ms ICMP
 3  80.81.194.52  0.852 ms ICMP
 4  104.44.232.127  1.552 ms ICMP
 5  104.44.23.107  7.626 ms ICMP
 6  104.44.19.236  8.274 ms ICMP
 7  104.44.22.222  6.985 ms ICMP
 8  104.44.239.86  8.674 ms ICMP
 9  *
10  *
11  *
12  *
13  13.107.6.156  7.603 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 151.101.2.7
 1  77.243.183.129  0.373 ms ICMP
 2  37.120.128.253  0.460 ms ICMP
 3  80.81.195.54  0.874 ms ICMP
 4  151.101.2.7  1.397 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 104.26.7.205
 1  77.243.183.129  0.281 ms ICMP
 2  37.120.128.226  9.620 ms ICMP
 3  195.42.144.143  10.412 ms ICMP
 4  104.26.7.205  14.021 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 159.203.184.51
 1  77.243.183.129  0.360 ms ICMP
 2  213.248.84.210  0.366 ms ICMP
 3  62.115.142.46  90.960 ms ICMP
 4  62.115.123.13  88.320 ms ICMP
 5  62.115.134.93  90.306 ms ICMP
 6  *
 7  62.115.139.151  90.523 ms ICMP
 8  62.115.45.10  90.753 ms ICMP
 9  138.197.244.20  89.213 ms ICMP
10  *
11  *
12  *
13  159.203.184.51  89.105 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 35.227.233.104
 1  77.243.183.129  0.280 ms ICMP
 2  37.120.128.253  0.264 ms ICMP
 3  185.206.226.71  3.884 ms ICMP
 4  108.170.251.129  0.619 ms ICMP
 5  216.239.63.255  0.738 ms ICMP
 6  35.227.233.104  1.311 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 195.82.146.214
 1  77.243.183.129  0.248 ms ICMP
 2  37.120.128.249  2.690 ms ICMP
 3  62.115.176.146  0.504 ms ICMP
 4  62.115.141.238  37.150 ms ICMP
 5  62.115.138.236  37.192 ms ICMP
 6  62.115.136.77  32.174 ms ICMP
 7  213.248.84.33  32.563 ms ICMP
 8  78.154.153.134  32.769 ms ICMP
 9  *
10  195.82.146.214  32.689 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 104.26.13.58
 1  77.243.183.129  0.312 ms ICMP
 2  37.120.128.249  9.394 ms ICMP
 3  37.120.128.129  9.259 ms ICMP
 4  195.42.144.143  28.805 ms ICMP
 5  104.26.13.58  10.615 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 159.89.243.204
 1  77.243.183.129  0.238 ms ICMP
 2  213.248.84.210  0.461 ms ICMP
 3  62.115.142.46  91.332 ms ICMP
 4  62.115.123.13  88.784 ms ICMP
 5  62.115.134.93  90.313 ms ICMP
 6  *
 7  62.115.139.151  96.090 ms ICMP
 8  62.115.45.10  90.902 ms ICMP
 9  *
10  159.89.243.204  88.598 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 104.20.6.160
 1  77.243.183.129  0.268 ms ICMP
 2  37.120.128.226  9.476 ms ICMP
 3  195.42.144.143  22.648 ms ICMP
 4  104.20.6.160  10.786 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 195.8.215.136
 1  77.243.183.129  0.276 ms ICMP
 2  37.120.128.253  0.260 ms ICMP
 3  *
 4  *
 5  *
 6  *
 7  195.8.215.136  9.667 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 200.201.166.253
 1  77.243.183.129  0.290 ms ICMP
 2  213.248.84.210  0.428 ms ICMP
 3  *
 4  62.115.123.13  104.838 ms ICMP
 5  62.115.112.242  94.693 ms ICMP
 6  62.115.125.128  104.826 ms ICMP
 7  62.115.46.7  109.453 ms ICMP
 8  200.230.220.238  237.061 ms ICMP
 9  200.230.230.75  234.806 ms ICMP
10  *
11  200.244.66.50  231.257 ms ICMP
12  200.244.213.126  233.613 ms ICMP
13  201.73.175.50  235.556 ms ICMP
14  *
15  200.201.166.253  234.617 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 137.254.60.6
 1  77.243.183.129  0.310 ms ICMP
 2  *
 3  4.69.208.233  114.008 ms ICMP
 4  4.59.36.78  128.173 ms ICMP
 5  209.17.5.201  126.428 ms ICMP
 6  209.17.0.65  153.142 ms ICMP
 7  141.146.0.226  154.100 ms ICMP
 8  137.254.7.84  154.863 ms ICMP
 9  137.254.60.6  134.799 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 168.235.203.203
 1  77.243.183.129  0.296 ms ICMP
 2  195.219.50.22  0.463 ms ICMP
 3  80.231.245.6  152.366 ms ICMP
 4  80.231.153.20  153.604 ms ICMP
 5  80.231.153.50  153.813 ms ICMP
 6  80.231.154.143  153.771 ms ICMP
 7  80.231.130.26  155.431 ms ICMP
 8  216.6.57.6  152.574 ms ICMP
 9  216.6.87.42  152.761 ms ICMP
10  216.6.87.111  151.954 ms ICMP
11  168.235.203.203  179.123 ms ICMP
tcp-traceroute from 77.243.183.221 to 47.95.164.112
 1  77.243.183.129  0.281 ms ICMP
 2  37.120.128.253  0.649 ms ICMP
 3  81.173.20.33  6.871 ms ICMP
 4  202.97.122.205  207.005 ms ICMP
 5  202.97.12.65  205.712 ms ICMP
 6  202.97.48.209  223.192 ms ICMP
 7  *
 8  36.110.169.230  220.939 ms ICMP
 9  45.112.216.5  221.651 ms ICMP
10  *
11  *
12  47.95.164.112  222.087 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 199.58.87.10
 1  77.243.183.129  1.477 ms ICMP
 2  213.248.84.210  0.683 ms ICMP
 3  62.115.142.46  95.173 ms ICMP
 4  62.115.123.13  91.758 ms ICMP
 5  62.115.112.242  91.579 ms ICMP
 6  62.115.143.121  94.728 ms ICMP
 7  62.115.174.35  93.401 ms ICMP
 8  173.208.126.196  93.021 ms ICMP
 9  173.208.126.29  92.986 ms ICMP
10  199.58.87.10  92.807 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 13.35.20.107
 1  77.243.183.129  0.510 ms ICMP
 2  213.248.84.210  0.397 ms ICMP
 3  62.115.142.46  1.171 ms ICMP
 4  *
 5  130.117.14.197  1.174 ms ICMP
 6  130.117.1.118  1.190 ms ICMP
 7  154.54.58.238  10.188 ms ICMP
 8  130.117.50.166  21.436 ms ICMP
 9  154.54.85.18  156.188 ms ICMP
10  154.18.19.162  158.599 ms ICMP
11  150.222.3.49  155.490 ms ICMP
12  52.93.8.157  155.309 ms ICMP
13  52.93.10.119  155.344 ms ICMP
14  *
15  52.93.11.153  175.115 ms ICMP
16  *
17  *
18  *
19  *
20  *
21  13.35.20.107  154.384 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 81.171.123.200
 1  77.243.183.129  0.425 ms ICMP
 2  89.44.212.5  14.341 ms ICMP
 3  77.243.185.212  16.871 ms ICMP
 4  195.66.244.29  17.013 ms ICMP
 5  195.2.27.165  18.472 ms ICMP
 6  195.2.25.154  18.343 ms ICMP
 7  195.2.2.226  18.250 ms ICMP
 8  195.89.106.206  19.124 ms ICMP
 9  23.57.99.245  18.344 ms ICMP
10  72.52.1.209  18.481 ms ICMP
11  23.57.99.251  18.810 ms ICMP
12  93.191.173.160  24.472 ms ICMP
13  72.52.22.120  24.326 ms ICMP
14  81.171.123.200  24.880 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 88.221.225.66
 1  77.243.183.129  0.312 ms ICMP
 2  213.248.84.210  1.033 ms ICMP
 3  62.115.142.4  9.498 ms ICMP
 4  62.115.116.173  9.564 ms ICMP
 5  213.248.103.26  9.685 ms ICMP
 6  88.221.225.66  9.242 ms [SYN-ACK]
tcp-traceroute from 77.243.183.221 to 193.23.181.133
